#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AA1BBA
#Date Time: 2021-10-18 10:16:51.023
#Sample rate: 4e+06Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 225 mV Attenuation: 1 X Zero: 1.70421843 V

Time (s),Channel 1 (V)
0.0006435,-0.2266550772744982
0.00064375,-0.2162161102103619
0.000644,-0.1950014352090523
0.00064425,-0.2471962705297344
0.0006445,-0.1990423256854923
0.00064475,-0.2141956649721419
0.000645,-0.2293490042587916
0.00064525,-0.1822052820336593
0.0006455,-0.2232876685441316
0.0006457499999999999,-0.2468595296566978
0.000646,-0.1754704645729261
0.00064625,-0.2216039641789485
0.0006465,-0.2360838217195247
0.00064675,-0.1852359498909892
0.000647,-0.2424818983072212
0.00064725,-0.2010627709237121
0.0006475,-0.2003892891776389
0.00064775,-0.2465227887836612
0.000648,-0.1805215776684759
0.00064825,-0.2313694494970115
0.0006485,-0.225981595528425
0.00064875,-0.1835522455258058
0.0006489999999999999,-0.2424818983072212
0.00064925,-0.1983688439394189
0.0006495,-0.2034199570349688
0.00064975,-0.2498901975140277
0.00065,-0.1764806871920361
0.00065025,-0.2381042669577447
0.0006505,-0.2165528510833985
0.00065075,-0.1899503221135024
0.000651,-0.2455125661645512
0.00065125,-0.1970218804472723
0.0006515,-0.2074608475114086
0.00065175,-0.2451758252915144
0.000652,-0.1734500193347062
0.0006522500000000001,-0.2364205625925613
0.0006525,-0.2182365554485817
0.00065275,-0.1882666177483192
0.000653,-0.2498901975140277
0.00065325,-0.1899503221135024
0.0006535,-0.2128487014799951
0.00065375,-0.2340633764813047
0.000654,-0.1848992090179524
0.00065425,-0.2421451574341846
0.0006545,-0.2064506248922986
0.00065475,-0.1939912125899423
0.000655,-0.2539310879904677
0.00065525,-0.1886033586213558
0.0006555,-0.2182365554485817
0.00065575,-0.2057771431462254
0.000656,-0.2172263328294717
0.00065625,-0.2381042669577447
0.0006565,-0.1741235010807793
0.00065675,-0.2471962705297344
0.000657,-0.2027464752888954
0.00065725,-0.210154774495702
0.0006575,-0.2360838217195247
0.00065775,-0.1845624681449158
0.0006579999999999999,-0.225981595528425
0.00065825,-0.2232876685441316
0.0006585,-0.1966851395742355
0.00065875,-0.2391144895768547
0.000659,-0.206113884019262
0.00065925,-0.1869196542561724
0.0006595,-0.2502269383870643
0.00065975,-0.1774909098111461
0.00066,-0.2593189419590542
0.00066025,-0.1919707673517224
0.0006605,-0.2158793693373251
0.00066075,-0.190287062986539
0.000661,-0.2727885768805205
0.0006612500000000001,-0.1421331181422969
0.0006615,-0.2731253177535571
0.00066175,-0.1886033586213558
0.000662,-0.2135221832260685
0.00066225,-0.224971372909315
0.0006625,-0.2017362526697855
0.00066275,-0.2037566979080054
0.000663,-0.2391144895768547
0.00066325,-0.191297285605649
0.0006635,-0.2273285590205716
0.00066375,-0.2387777487038181
0.000664,-0.1596436435402031
0.00066425,-0.2680742046580074
0.0006645000000000001,-0.15189860346036
0.00066475,-0.2640333141815674
0.000665,-0.2074608475114086
0.00066525,-0.2209304824328751
0.0006655,-0.1946646943360157
0.00066575,-0.2344001173543413
0.000666,-0.2007260300506755
0.00066625,-0.2377675260847081
0.0006665,-0.1673886836200462
0.00066675,-0.2670639820388974
0.0006669999999999999,-0.1731132784616696
0.00066725,-0.2482064931488444
0.0006675,-0.2067873657653354
0.00066775,-0.190287062986539
0.000668,-0.2377675260847081
0.00066825,-0.2013995117967489
0.0006685,-0.209144551876592
0.00066875,-0.2313694494970115
0.000669,-0.2074608475114086
0.00066925,-0.203083216161932
0.0006695,-0.2364205625925613
0.00066975,-0.1623375705244965
0.00067,-0.281207098706437
0.0006702499999999999,-0.1626743113975331
0.0006705,-0.2276652998936082
0.00067075,-0.2098180336226654
0.000671,-0.2562882741017243
0.00067125,-0.1475209721108834
0.0006715,-0.2775029491030336
0.00067175,-0.1596436435402031
0.000672,-0.2461860479106244
0.00067225,-0.2172263328294717
0.0006725,-0.1950014352090523
0.00067275,-0.2236244094171682
0.000673,-0.2168895919564351
0.00067325,-0.1966851395742355
0.0006735000000000001,-0.2498901975140277
0.00067375,-0.1939912125899423
0.000674,-0.2007260300506755
0.00067425,-0.2509004201331377
0.0006745,-0.1660417201278996
0.00067475,-0.2593189419590542
0.000675,-0.1828787637797327
0.00067525,-0.2333898947352315
0.0006755,-0.1993790665585289
0.00067575,-0.2407981939420378
0.000676,-0.1976953621933455
0.00067625,-0.2182365554485817
0.0006765,-0.1852359498909892
0.0006767500000000001,-0.267400722911934
0.000677,-0.1593069026671665
0.00067725,-0.2717783542614105
0.0006775,-0.1758072054459627
0.00067775,-0.2216039641789485
0.000678,-0.2242978911632416
0.00067825,-0.1960116578281623
0.0006785,-0.2296857451318282
0.00067875,-0.2138589240991051
0.000679,-0.2003892891776389
0.0006792499999999999,-0.2317061903700481
0.0006795,-0.2172263328294717
0.00067975,-0.1828787637797327
0.00068,-0.2616761280703108
0.00068025,-0.1569497165559097
0.0006805,-0.2620128689433474
0.00068075,-0.1926442490977958
0.000681,-0.223961150290205
0.00068125,-0.209144551876592
0.0006815,-0.2182365554485817
0.00068175,-0.1916340264786858
0.000682,-0.2589822010860174
0.00068225,-0.1677254244930828
0.0006824999999999999,-0.2478697522758078
0.00068275,-0.1960116578281623
0.000683,-0.2077975883844454
0.00068325,-0.2428186391802578
0.0006835,-0.1906238038595758
0.00068375,-0.2216039641789485
0.000684,-0.228002040766645
0.00068425,-0.1896135812404658
0.0006845,-0.2276652998936082
0.00068475,-0.2121752197339219
0.000685,-0.2044301796540788
0.00068525,-0.2451758252915144
0.0006855,-0.1919707673517224
0.0006857500000000001,-0.1966851395742355
0.000686,-0.2445023435454412
0.00068625,-0.207124106638372
0.0006865,-0.2013995117967489
0.00068675,-0.2431553800532946
0.000687,-0.1778276506841827
0.00068725,-0.2401247121959647
0.0006875,-0.2199202598137651
0.00068775,-0.1835522455258058
0.000688,-0.2441656026724046
0.00068825,-0.1987055848124555
0.0006885,-0.209144551876592
0.00068875,-0.2428186391802578
0.0006890000000000001,-0.1788378733032927
0.00068925,-0.2344001173543413
0.0006895,-0.2088078110035554
0.00068975,-0.1973586213203089
0.00069,-0.2498901975140277
0.00069025,-0.1926442490977958
0.0006905,-0.211164997114812
0.00069075,-0.2155426284642885
0.000691,-0.2178998145755451
0.00069125,-0.2313694494970115
0.0006914999999999999,-0.1865829133831358
0.00069175,-0.2387777487038181
0.000692,-0.2067873657653354
0.00069225,-0.1946646943360157
0.0006925,-0.2418084165611478
0.00069275,-0.1946646943360157
0.000693,-0.2199202598137651
0.00069325,-0.2300224860048647
0.0006935,-0.1798480959224027
0.00069375,-0.2374307852116713
0.000694,-0.2104915153687386
0.00069425,-0.2044301796540788
0.0006945,-0.2381042669577447
0.0006947499999999999,-0.1963483987011989
0.000695,-0.2222774459250216
0.00069525,-0.2175630737025085
0.0006955,-0.1862461725100992
0.00069575,-0.2401247121959647
0.000696,-0.207124106638372
0.00069625,-0.2148691467182151
0.0006965,-0.2370940443386347
0.00069675,-0.1879298768752824
0.000697,-0.2232876685441316
0.00069725,-0.2158793693373251
0.0006975,-0.1919707673517224
0.00069775,-0.2502269383870643
0.0006980000000000001,-0.2013995117967489
0.00069825,-0.2054404022731888
0.0006985,-0.2327164129891581
0.00069875,-0.1855726907640258
0.000699,-0.2374307852116713
0.00069925,-0.2178998145755451
0.0006995,-0.1909605447326124
0.00069975,-0.2445023435454412
0.0007,-0.1869196542561724
0.00070025,-0.2158793693373251
0.0007005,-0.2397879713229278
0.00070075,-0.1997158074315655
0.000701,-0.1909605447326124
0.0007012500000000001,-0.2556147923556509
0.0007015,-0.1852359498909892
0.00070175,-0.2212672233059116
0.000702,-0.2273285590205716
0.00070225,-0.1828787637797327
0.0007025,-0.2438288617993678
0.00070275,-0.209144551876592
0.000703,-0.1993790665585289
0.00070325,-0.2455125661645512
0.0007035,-0.1825420229066959
0.0007037499999999999,-0.2256448546553882
0.000704,-0.2283387816396816
0.00070425,-0.1838889863988427
0.0007045,-0.2441656026724046
0.00070475,-0.2003892891776389
0.000705,-0.204093438781042
0.00070525,-0.2431553800532946
0.0007055,-0.1838889863988427
0.00070575,-0.2374307852116713
0.000706,-0.2131854423530319
0.00070625,-0.1859094316370624
0.0007065,-0.2458493070375878
0.00070675,-0.1993790665585289
0.0007069999999999999,-0.209144551876592
0.00070725,-0.2404614530690012
0.0007075,-0.1771541689381093
0.00070775,-0.2303592268779016
0.000708,-0.2148691467182151
0.00070825,-0.2007260300506755
0.0007085,-0.2347368582273781
0.00070875,-0.1983688439394189
0.000709,-0.2145324058451785
0.00070925,-0.2364205625925613
0.0007095,-0.1781643915572193
0.00070975,-0.2374307852116713
0.00071,-0.2168895919564351
0.0007102500000000001,-0.1909605447326124
0.0007105,-0.2468595296566978
0.00071075,-0.1909605447326124
0.000711,-0.2192467780676917
0.00071125,-0.2300224860048647
0.0007115,-0.1865829133831358
0.00071175,-0.2370940443386347
0.000712,-0.2108282562417754
0.00071225,-0.2013995117967489
0.0007125,-0.2404614530690012
0.00071275,-0.1859094316370624
0.000713,-0.2192467780676917
0.00071325,-0.2306959677509381
0.0007135,-0.1852359498909892
0.00071375,-0.2475330114027712
0.000714,-0.2024097344158589
0.00071425,-0.2000525483046023
0.0007145,-0.2310327086239747
0.00071475,-0.1916340264786858
0.000715,-0.2290122633857548
0.00071525,-0.2276652998936082
0.0007155,-0.2017362526697855
0.00071575,-0.2222774459250216
0.0007159999999999999,-0.1899503221135024
0.00071625,-0.2482064931488444
0.0007165,-0.1973586213203089
0.00071675,-0.2037566979080054
0.000717,-0.2418084165611478
0.00071725,-0.1855726907640258
0.0007175,-0.2364205625925613
0.00071775,-0.2104915153687386
0.000718,-0.190287062986539
0.00071825,-0.2421451574341846
0.0007185,-0.2007260300506755
0.00071875,-0.2202570006868017
0.000719,-0.2256448546553882
0.0007192499999999999,-0.1859094316370624
0.0007195,-0.2333898947352315
0.00071975,-0.2128487014799951
0.00072,-0.203083216161932
0.00072025,-0.2418084165611478
0.0007205,-0.1828787637797327
0.00072075,-0.2226141867980582
0.000721,-0.2293490042587916
0.00072125,-0.1838889863988427
0.0007215,-0.2428186391802578
0.00072175,-0.2074608475114086
0.000722,-0.2044301796540788
0.00072225,-0.2344001173543413
0.0007225000000000001,-0.1845624681449158
0.00072275,-0.2293490042587916
0.000723,-0.2276652998936082
0.00072325,-0.1909605447326124
0.0007235,-0.2370940443386347
0.00072375,-0.204093438781042
0.000724,-0.2010627709237121
0.00072425,-0.2414716756881112
0.0007245,-0.1865829133831358
0.00072475,-0.2290122633857548
0.000725,-0.2185732963216185
0.00072525,-0.1886033586213558
0.0007255,-0.2465227887836612
0.00072575,-0.2189100371946551
0.000726,-0.1808583185415127
0.00072625,-0.2317061903700481
0.0007265,-0.2242978911632416
0.00072675,-0.1865829133831358
0.000727,-0.2549413106095777
0.00072725,-0.1808583185415127
0.0007275,-0.2168895919564351
0.00072775,-0.2374307852116713
0.000728,-0.1879298768752824
0.0007282499999999999,-0.2333898947352315
0.0007285,-0.2088078110035554
0.00072875,-0.1936544717169058
0.000729,-0.1542557895716166
0.00072925,-0.2855847300559136
0.0007295,-0.15290882607947
0.00072975,-0.2515739018792109
0.00073,-0.203083216161932
0.00073025,-0.2155426284642885
0.0007305,-0.2128487014799951
0.00073075,-0.2330531538621947
0.000731,-0.1734500193347062
0.00073125,-0.2630230915624574
0.0007315000000000001,-0.1865829133831358
0.00073175,-0.2377675260847081
0.000732,-0.1889400994943924
0.00073225,-0.2185732963216185
0.0007325,-0.2458493070375878
0.00073275,-0.1643580157627162
0.000733,-0.262349609816384
0.00073325,-0.1761439463189993
0.0007335,-0.2354103399734513
0.00073375,-0.211164997114812
0.000734,-0.2236244094171682
0.00073425,-0.1835522455258058
0.0007345,-0.2660537594197874
0.0007347500000000001,-0.1471842312378466
0.000735,-0.2825540621985836
0.00073525,-0.166715201873973
0.0007355,-0.2347368582273781
0.00073575,-0.2145324058451785
0.000736,-0.2067873657653354
0.00073625,-0.211164997114812
0.0007365,-0.2370940443386347
0.00073675,-0.1785011324302559
0.000737,-0.2451758252915144
0.0007372499999999999,-0.2027464752888954
0.0007375,-0.1980321030663823
0.00073775,-0.2576352375938709
0.000738,-0.1630110522705697
0.00073825,-0.2616761280703108
0.0007385,-0.1886033586213558
0.00073875,-0.2202570006868017
0.000739,-0.2115017379878485
0.00073925,-0.2317061903700481
0.0007395,-0.1747969828268527
0.00073975,-0.2741355403726671
0.00074,-0.1448270451265901
0.00074025,-0.2737987994996305
0.0007404999999999999,-0.1791746141763293
0.00074075,-0.2290122633857548
0.000741,-0.2202570006868017
0.00074125,-0.2064506248922986
0.0007415,-0.191297285605649
0.00074175,-0.2626863506894208
0.000742,-0.191297285605649
0.00074225,-0.1943279534629789
0.0007425,-0.2572984967208343
0.00074275,-0.1714295740964862
0.000743,-0.2498901975140277
0.00074325,-0.204093438781042
0.0007435,-0.206113884019262
0.0007437500000000001,-0.211164997114812
0.000744,-0.2317061903700481
0.00074425,-0.1717663149695228
0.0007445,-0.2825540621985836
0.00074475,-0.1441535633805169
0.000745,-0.2704313907692639
0.00074525,-0.1845624681449158
0.0007455,-0.2242978911632416
0.00074575,-0.2121752197339219
0.000746,-0.2202570006868017
0.00074625,-0.1859094316370624
0.0007465,-0.2677374637849705
0.00074675,-0.1616640887784231
0.0007470000000000001,-0.2478697522758078
0.00074725,-0.2108282562417754
0.0007475,-0.1869196542561724
0.00074775,-0.2603291645781642
0.000748,-0.1724397967155962
0.00074825,-0.2330531538621947
0.0007485,-0.2145324058451785
0.00074875,-0.2088078110035554
0.000749,-0.2141956649721419
0.00074925,-0.2434921209263312
0.0007494999999999999,-0.1556027530637631
0.00074975,-0.2906358431514635
0.00075,-0.1438168225074801
0.00075025,-0.2579719784669074
0.0007505,-0.1936544717169058
0.00075075,-0.2192467780676917
0.000751,-0.2162161102103619
0.00075125,-0.2293490042587916
0.0007515,-0.1872563951292092
0.00075175,-0.2323796721161215
0.000752,-0.191297285605649
0.00075225,-0.2556147923556509
0.0007525,-0.1835522455258058
0.0007527499999999999,-0.2145324058451785
0.000753,-0.2381042669577447
0.00075325,-0.1785011324302559
0.0007535,-0.2529208653713577
0.00075375,-0.1869196542561724
0.000754,-0.2212672233059116
0.00075425,-0.2263183364014616
0.0007545,-0.2027464752888954
0.00075475,-0.2145324058451785
0.000755,-0.2374307852116713
0.00075525,-0.1721030558425596
0.0007555,-0.2549413106095777
0.00075575,-0.1896135812404658
0.0007560000000000001,-0.2175630737025085
0.00075625,-0.2391144895768547
0.0007565,-0.190287062986539
0.00075675,-0.1990423256854923
0.000757,-0.2549413106095777
0.00075725,-0.1879298768752824
0.0007575,-0.2121752197339219
0.00075775,-0.2370940443386347
0.000758,-0.1815318002875859
0.00075825,-0.2418084165611478
0.0007585,-0.2118384788608851
0.00075875,-0.1896135812404658
0.000759,-0.2509004201331377
0.0007592500000000001,-0.1815318002875859
0.0007595,-0.2263183364014616
0.00075975,-0.2300224860048647
0.00076,-0.1845624681449158
0.00076025,-0.2394512304498913
0.0007605,-0.206113884019262
0.00076075,-0.1943279534629789
0.000761,-0.2566250149747609
0.00076125,-0.1781643915572193
0.0007615,-0.2337266356082681
0.0007617499999999999,-0.1973586213203089
0.000762,-0.2286755225127182
0.00076225,-0.2263183364014616
0.0007625,-0.1818685411606227
0.00076275,-0.2424818983072212
0.000763,-0.2084710701305186
0.00076325,-0.2037566979080054
0.0007635,-0.2465227887836612
0.00076375,-0.1822052820336593
0.000764,-0.2266550772744982
0.00076425,-0.2266550772744982
0.0007645,-0.1872563951292092
0.00076475,-0.2465227887836612
0.0007649999999999999,-0.1993790665585289
0.00076525,-0.202072993542822
0.0007655,-0.2461860479106244
0.00076575,-0.1805215776684759
0.000766,-0.2397879713229278
0.00076625,-0.2175630737025085
0.0007665,-0.1869196542561724
0.00076675,-0.2256448546553882
0.000767,-0.2431553800532946
0.00076725,-0.1717663149695228
0.0007675,-0.2424818983072212
0.00076775,-0.2084710701305186
0.000768,-0.1966851395742355
0.0007682500000000001,-0.2512371610061743
0.0007685,-0.1848992090179524
0.00076875,-0.2202570006868017
0.000769,-0.2330531538621947
0.00076925,-0.1835522455258058
0.0007695,-0.2451758252915144
0.00076975,-0.2057771431462254
0.00077,-0.1960116578281623
0.00077025,-0.2455125661645512
0.0007705,-0.1848992090179524
0.00077075,-0.2273285590205716
0.000771,-0.2360838217195247
0.00077125,-0.1758072054459627
0.0007715000000000001,-0.2421451574341846
0.00077175,-0.1879298768752824
0.000772,-0.2482064931488444
0.00077225,-0.1953381760820889
0.0007725,-0.203083216161932
0.00077275,-0.2431553800532946
0.000773,-0.1879298768752824
0.00077325,-0.2273285590205716
0.0007735,-0.2236244094171682
0.00077375,-0.1832155046527693
0.0007739999999999999,-0.2424818983072212
0.00077425,-0.207124106638372
0.0007745,-0.2037566979080054
0.00077475,-0.2391144895768547
0.000775,-0.1785011324302559
0.00077525,-0.2381042669577447
0.0007755,-0.2192467780676917
0.00077575,-0.1835522455258058
0.000776,-0.2515739018792109
0.00077625,-0.189276840367429
0.0007765,-0.2118384788608851
0.00077675,-0.2350735991004147
0.000777,-0.1838889863988427
0.0007772499999999999,-0.2320429312430847
0.0007775,-0.224971372909315
0.00077775,-0.1886033586213558
0.000778,-0.2458493070375878
0.00077825,-0.1795113550493659
0.0007785,-0.2178998145755451
0.00077875,-0.2478697522758078
0.000779,-0.1822052820336593
0.00077925,-0.2401247121959647
0.0007795,-0.1933177308438689
0.00077975,-0.2104915153687386
0.00078,-0.2367573034655981
0.00078025,-0.2162161102103619
0.0007805000000000001,-0.1875931360022458
0.00078075,-0.2586454602129808
0.000781,-0.1475209721108834
0.00078125,-0.2761559856108871
0.0007815,-0.1865829133831358
0.00078175,-0.2118384788608851
0.000782,-0.210154774495702
0.00078225,-0.2606659054512008
0.0007825,-0.1522353443333966
0.00078275,-0.280196876087327
0.000783,-0.1660417201278996
0.00078325,-0.2165528510833985
0.0007835,-0.2441656026724046
0.00078375,-0.1801848367954393
0.000784,-0.2468595296566978
0.00078425,-0.2007260300506755
0.0007845,-0.207124106638372
0.00078475,-0.223961150290205
0.000785,-0.224971372909315
0.00078525,-0.1774909098111461
0.0007855,-0.2690844272771173
0.00078575,-0.1407861546501501
0.000786,-0.287268434421097
0.0007862499999999999,-0.1761439463189993
0.0007865,-0.2431553800532946
0.00078675,-0.1822052820336593
0.000787,-0.2253081137823516
0.00078725,-0.2216039641789485
0.0007875,-0.2182365554485817
0.00078775,-0.1906238038595758
0.000788,-0.2576352375938709
0.00078825,-0.1704193514773762
0.0007885,-0.2488799748949178
0.00078875,-0.2084710701305186
0.000789,-0.1899503221135024
0.00078925,-0.2566250149747609
0.0007895000000000001,-0.1721030558425596
0.00078975,-0.2431553800532946
0.00079,-0.2067873657653354
0.00079025,-0.2115017379878485
0.0007905,-0.211164997114812
0.00079075,-0.2397879713229278
0.000791,-0.1636845340166431
0.00079125,-0.2808703578334004
0.0007915,-0.1502148990951766
0.00079175,-0.262349609816384
0.000792,-0.191297285605649
0.00079225,-0.2172263328294717
0.0007925,-0.2172263328294717
0.0007927500000000001,-0.2256448546553882
0.000793,-0.1838889863988427
0.00079325,-0.2589822010860174
0.0007935,-0.1744602419538162
0.00079375,-0.2374307852116713
0.000794,-0.2226141867980582
0.00079425,-0.1818685411606227
0.0007945,-0.2593189419590542
0.00079475,-0.1758072054459627
0.000795,-0.2350735991004147
0.0007952499999999999,-0.2148691467182151
0.0007955,-0.2172263328294717
0.00079575,-0.2007260300506755
0.000796,-0.2485432340218812
0.00079625,-0.1522353443333966
0.0007965,-0.2808703578334004
0.00079675,-0.1832155046527693
0.000797,-0.2148691467182151
0.00079725,-0.211164997114812
0.0007975,-0.2404614530690012
0.00079775,-0.1714295740964862
0.000798,-0.2700946498962273
0.00079825,-0.1636845340166431
0.0007984999999999999,-0.2391144895768547
0.00079875,-0.2236244094171682
0.000799,-0.1852359498909892
0.00079925,-0.2495534566409912
0.0007995,-0.1909605447326124
0.00079975,-0.2162161102103619
0.0008,-0.2273285590205716
0.00080025,-0.206113884019262
0.0008005,-0.2017362526697855
0.00080075,-0.2583087193399443
0.000801,-0.1414596363962235
0.00080125,-0.285247989182877
0.0008015,-0.1606538661593131
0.0008017500000000001,-0.2461860479106244
0.000802,-0.2074608475114086
0.00080225,-0.2088078110035554
0.0008025,-0.204093438781042
0.00080275,-0.2482064931488444
0.000803,-0.1620008296514597
0.00080325,-0.2758192447378505
0.0008035,-0.1751337236998893
0.00080375,-0.2195835189407285
0.000804,-0.2357470808464881
0.00080425,-0.1781643915572193
0.0008045,-0.2488799748949178
0.00080475,-0.2024097344158589
0.0008050000000000001,-0.206113884019262
0.00080525,-0.2313694494970115
0.0008055,-0.208134329257482
0.00080575,-0.1899503221135024
0.000806,-0.2667272411658606
0.00080625,-0.1417963772692601
0.0008065,-0.2876051752941335
0.00080675,-0.1697458697313028
0.000807,-0.2296857451318282
0.00080725,-0.2128487014799951
0.0008074999999999999,-0.2145324058451785
0.00080775,-0.1960116578281623
0.000808,-0.262349609816384
0.00080825,-0.1492046764760666
0.0008085,-0.2751457629917771
0.00080875,-0.1822052820336593
0.000809,-0.2115017379878485
0.00080925,-0.2465227887836612
0.0008095,-0.1724397967155962
0.00080975,-0.2401247121959647
0.00081,-0.2158793693373251
0.00081025,-0.2010627709237121
0.0008105,-0.2246346320362782
0.0008107499999999999,-0.222950927671095
0.000811,-0.1690723879852296
0.00081125,-0.2835642848176936
0.0008115,-0.1522353443333966
0.00081175,-0.2741355403726671
0.000812,-0.1414596363962235
0.00081225,-0.2744722812457039
0.0008125,-0.1916340264786858
0.00081275,-0.2195835189407285
0.000813,-0.2088078110035554
0.00081325,-0.2293490042587916
0.0008135,-0.1815318002875859
0.00081375,-0.2603291645781642
0.0008140000000000001,-0.1690723879852296
0.00081425,-0.2387777487038181
0.0008145,-0.2205937415598385
0.00081475,-0.1865829133831358
0.000815,-0.2552780514826143
0.00081525,-0.1855726907640258
0.0008155,-0.2273285590205716
0.00081575,-0.211164997114812
0.000816,-0.205103661400152
0.00081625,-0.2064506248922986
0.0008165,-0.2556147923556509
0.00081675,-0.1569497165559097
0.000817,-0.277166208229997
0.0008172500000000001,-0.1495414173491034
0.0008175,-0.2572984967208343
0.00081775,-0.2027464752888954
0.000818,-0.2172263328294717
0.00081825,-0.2131854423530319
0.0008185,-0.2293490042587916
0.00081875,-0.1721030558425596
0.000819,-0.2596556828320908
0.00081925,-0.1815318002875859
0.0008195,-0.2357470808464881
0.0008197499999999999,-0.222950927671095
0.00082,-0.1795113550493659
0.00082025,-0.2522473836252843
0.0008205,-0.1875931360022458
0.00082075,-0.221940705051985
0.000821,-0.2202570006868017
0.00082125,-0.2145324058451785
0.0008215,-0.1828787637797327
0.00082175,-0.283227543944657
0.000822,-0.1502148990951766
0.00082225,-0.2404614530690012
0.0008225,-0.2155426284642885
0.00082275,-0.2158793693373251
0.0008229999999999999,-0.2034199570349688
0.00082325,-0.2434921209263312
0.0008235,-0.1545925304446532
0.00082375,-0.280196876087327
0.000824,-0.166715201873973
0.00082425,-0.2377675260847081
0.0008245,-0.2300224860048647
0.00082475,-0.1758072054459627
0.000825,-0.2431553800532946
0.00082525,-0.2000525483046023
0.0008255,-0.2088078110035554
0.00082575,-0.2391144895768547
0.000826,-0.2044301796540788
0.0008262500000000001,-0.1916340264786858
0.0008265,-0.2546045697365409
0.00082675,-0.1700826106043396
0.000827,-0.2694211681501539
0.00082725,-0.1411228955231869
0.0008275,-0.2835642848176936
0.00082775,-0.1761439463189993
0.000828,-0.2347368582273781
0.00082825,-0.2074608475114086
0.0008285,-0.2172263328294717
0.00082875,-0.1899503221135024
0.000829,-0.2626863506894208
0.00082925,-0.165704979254863
0.0008295000000000001,-0.2549413106095777
0.00082975,-0.1953381760820889
0.00083,-0.2034199570349688
0.00083025,-0.2421451574341846
0.0008305,-0.1798480959224027
0.00083075,-0.2407981939420378
0.000831,-0.204093438781042
0.00083125,-0.2168895919564351
0.0008315,-0.2216039641789485
0.00083175,-0.2340633764813047
0.0008319999999999999,-0.14886793560303
0.00083225,-0.2818805804525104
0.0008325,-0.15290882607947
0.00083275,-0.2748090221187405
0.000833,-0.1832155046527693
0.00083325,-0.2222774459250216
0.0008335,-0.2088078110035554
0.00083375,-0.2232876685441316
0.000834,-0.1862461725100992
0.00083425,-0.264370055054604
0.0008345,-0.1606538661593131
0.00083475,-0.2549413106095777
0.000835,-0.2037566979080054
0.0008352499999999999,-0.1909605447326124
0.0008355,-0.2498901975140277
0.00083575,-0.1848992090179524
0.000836,-0.2340633764813047
0.00083625,-0.2131854423530319
0.0008365,-0.2067873657653354
0.00083675,-0.1822052820336593
0.000837,-0.2926562883896835
0.00083725,-0.1394391911580035
0.0008375,-0.2620128689433474
0.00083775,-0.1848992090179524
0.000838,-0.2185732963216185
0.00083825,-0.2168895919564351
0.0008385000000000001,-0.2313694494970115
0.00083875,-0.1687356471121928
0.000839,-0.2768294673569605
0.00083925,-0.14987815822214
0.0008395,-0.2589822010860174
0.00083975,-0.2155426284642885
0.00084,-0.1889400994943924
0.00084025,-0.2418084165611478
0.0008405,-0.1886033586213558
0.00084075,-0.2135221832260685
0.000841,-0.2370940443386347
0.00084125,-0.2017362526697855
0.0008415,-0.2172263328294717
0.0008417500000000001,-0.2451758252915144
0.000842,-0.15290882607947
0.00084225,-0.2828908030716204
0.0008425,-0.1566129756828731
0.00084275,-0.2512371610061743
0.000843,-0.2034199570349688
0.00084325,-0.2172263328294717
0.0008435,-0.2057771431462254
0.00084375,-0.2482064931488444
0.000844,-0.1566129756828731
0.0008442499999999999,-0.279186653468217
0.0008445,-0.1606538661593131
0.00084475,-0.2411349348150746
0.000845,-0.2185732963216185
0.00084525,-0.1899503221135024
0.0008455,-0.2458493070375878
0.00084575,-0.1990423256854923
0.000846,-0.2047669205271154
0.00084625,-0.2354103399734513
0.0008465,-0.1966851395742355
0.00084675,-0.207124106638372
0.000847,-0.262349609816384
0.00084725,-0.1441535633805169
0.0008474999999999999,-0.281207098706437
0.00084775,-0.1593069026671665
0.000848,-0.2354103399734513
0.00084825,-0.2178998145755451
0.0008485,-0.2202570006868017
0.00084875,-0.1926442490977958
0.000849,-0.2596556828320908
0.00084925,-0.1481944538569566
0.0008495,-0.2818805804525104
0.00084975,-0.1653682383818262
0.00085,-0.2263183364014616
0.00085025,-0.2330531538621947
0.0008505,-0.191297285605649
0.0008507500000000001,-0.2364205625925613
0.000851,-0.2145324058451785
0.00085125,-0.1929809899708324
0.0008515,-0.2293490042587916
0.00085175,-0.2115017379878485
0.000852,-0.2141956649721419
0.00085225,-0.221940705051985
0.0008525,-0.1862461725100992
0.00085275,-0.2737987994996305
0.000853,-0.14987815822214
0.00085325,-0.2711048725153373
0.0008535,-0.1744602419538162
0.00085375,-0.2286755225127182
0.000854,-0.2125119606069585
0.00085425,-0.2266550772744982
0.0008545,-0.1929809899708324
0.00085475,-0.2519106427522477
0.000855,-0.1623375705244965
0.00085525,-0.2556147923556509
0.0008555,-0.2000525483046023
0.00085575,-0.2037566979080054
0.000856,-0.2438288617993678
0.00085625,-0.1832155046527693
0.0008564999999999999,-0.2290122633857548
0.00085675,-0.2131854423530319
0.000857,-0.2064506248922986
0.00085725,-0.2094812927496286
0.0008575,-0.2407981939420378
0.00085775,-0.1650314975087896
0.000858,-0.2795233943412536
0.00085825,-0.15088838084125
0.0008585,-0.264370055054604
0.00085875,-0.1872563951292092
